sc_index	sc_id	sc_title	sc_url
900	317123838	Bones - Unrendered	https://soundcloud.com/teamsesh/sets/bones-unrendered
901	326839356	JGRXXN - THOTH	https://soundcloud.com/jgrxxn/sets/jgrxxn-thoth
902	404584904	Bones - CARCASS (СКЕЛЕТ)	https://soundcloud.com/teamsesh/sets/bones-carcass
903	260906332	KING	https://soundcloud.com/jahseh-onfroy/king
904	268545985	skyscrapers [love now, cry later] (prod. jayyeah)	https://soundcloud.com/lil_peep/skyscrapers-love-now-cry-later-prod-jayyeah
905	421974329	Chill Peep	https://soundcloud.com/user-486296262/sets/chill-peep
906	424174461	Mefek (HYPETRAIN) - Wobbler.one bassline mix	https://soundcloud.com/fckthem/mefek-hypetrain-wobblerone-bassline-mix
907	520871448	feel	https://soundcloud.com/nikolas-jovanovi/feel
908	337885924	Problems (prod. by smokeasac & IIVI)	https://soundcloud.com/lil_peep/problems
909	335293498	the brightside (prod. smokeasac)	https://soundcloud.com/lil_peep/the-brightside-prod-smokeasac
910	337887275	Better Off [Dying] (prod. by smokeasac & IIVI)	https://soundcloud.com/lil_peep/better-off-dying
911	337885165	U Said (prod. by smokeasac & IIVI)	https://soundcloud.com/lil_peep/u-said
912	337884339	Awful Things ft. Lil Tracy (prod. by smokeasac x IIVI)	https://soundcloud.com/lil_peep/awful-things
913	337882262	save that shit (prod. smokeasac x iivi)	https://soundcloud.com/lil_peep/save-that-shit
914	327182818	benz truck (prod. smokeasac)	https://soundcloud.com/lil_peep/benz-truck
915	301751309	Star Shopping	https://soundcloud.com/user-577587231/star-shopping
916	343570371	RRRrrrr (prod. Mjay)	https://soundcloud.com/6666666666666666/rrrrrrr-prod-mjay
917	287401979	Nonfiction Story	https://soundcloud.com/vnidentified/story
918	63926468	A$AP ROCKY Feat. Drake, 2Chainz & Kendrick Lamar ~ Problems	https://soundcloud.com/octobersveryown/a-ap-rocky-feat-drake-2chainz
919	208198134	$UICIDEBOY$ x POUYA - $OUTH $IDE $UICIDE	https://soundcloud.com/g59/southsidesuicide
920	200105377	Mac Demarco // Another One	https://soundcloud.com/capturedtracks/mac-demarco-another-one
921	221963223	$UICIDEBOY$ x POUYA - GLUTTONY	https://soundcloud.com/g59/gluttony
922	257561498	$UICIDEBOY$ x GERM - NOT MUCH TO LOOK AT	https://soundcloud.com/germone/notmuchtolookat
923	233677585	LOW KEY	https://soundcloud.com/g59/lowkey
924	140685445	$OUTH $IDE $UICIDE	https://soundcloud.com/g59/sets/southsidesuicide
925	275872836	Terminal Sex (Feat. Pouya) Prod. By Chevali & Diego Farias	https://soundcloud.com/shakewell818/hit-final-mix-2
926	221962225	$UICIDEBOY$ x POUYA - MUDDY BLUNTS	https://soundcloud.com/g59/muddyblunts
927	274798270	$UICIDEBOY$ x GETTER - MAGAZINE	https://soundcloud.com/g59/magazine
928	274798848	$UICIDEBOY$ x GETTER - STOP CALLING US HORRORCORE	https://soundcloud.com/g59/stopcallingusahorrorcore
929	282452376	ECLIPSE	https://soundcloud.com/g59/eclipse
930	282448833	WATER $UICIDE (FEAT. CHRIS TRAVIS)	https://soundcloud.com/g59/watersuicide
931	286911839	KILL YOURSELF (PART IV)	https://soundcloud.com/g59/killyourself4
932	341961587	SECOND LINES COME WITH BROKEN SOULS	https://soundcloud.com/g59/secondlinescomewithbrokensouls
933	311517319	Lil Peep - Gym Class	https://soundcloud.com/the-dead-zone-1/lil-peep-gym-class
934	274806090	sex [last nite] (prod. smokeasac x yung cortex)	https://soundcloud.com/lil_peep/sex-last-nite-prod-smokeasac-x-yung-cortex
935	259125521	Lil Peep - FLEXIN (prod. RONEN)	https://soundcloud.com/iloveyouronen/flexin-lil-peep-prod-ronen
936	237109680	lil peep - lil kennedy [prod. nedarb]	https://soundcloud.com/nedarbnagrom/lil-peep-lil-kennedy-prod-nedarb-nagrom
937	284653120	OMFG (prod. nedarb)	https://soundcloud.com/lil_peep/omfg-prod-nedarb
938	320423272	lil peep - 2008	https://soundcloud.com/ouijaboard/lil-peep-2008
939	293423261	giving girls cocaine w/ lil tracy (prod. horsehead)	https://soundcloud.com/lil_peep/giving-girls-cocaine-w-lil-tracy-prod-horsehead
940	272081435	castles w/ lil tracy (prod. nedarb)	https://soundcloud.com/lil_peep/castles-prod-nedarb
941	501876756	Lil Peep & XXXTentacion - Falling Down	https://soundcloud.com/lil_peep/lil-peep-ft-xxxtentacion-falling-down
942	509426643	Alexander VWng - Všetko x Nič	https://soundcloud.com/ladove-kralovstvo/vsetkoxnic
943	223566819	XXX - Caution (Snippet) Prod. prxz & Kellbender	https://soundcloud.com/jahseh-onfroy/xxx-caution-snippet-prod-prxz-kellbender
944	281869875	Xxxtentacion - Xxxanax discord.gg/xxxtentacion	https://soundcloud.com/lonely-goon/xxxtentacion-xxxanax-rare
945	251602492	I LUv My CLiQuE LiKe KaNyE WeSt  (Prod.Cudda)	https://soundcloud.com/jahseh-onfroy/i-luv-my-clique-like-kanye-west-prodcudda
946	367878941	Red Light! Prod. RONNY J!	https://soundcloud.com/jahseh-onfroy/red-light
947	203530172	RIOT	https://soundcloud.com/jahseh-onfroy/riot
948	272105509	YUNG BRATZ	https://soundcloud.com/jahseh-onfroy/xxxtentacion-yung-bratz-prod-stain
949	230922689	13 xxxtentacion Ft. Yaprak Asimov - Save Me (Prod. Xxx & Yaprak Asimov)	https://soundcloud.com/members-only666/13-xxxtentacion-ft-yaprak-asimov-save-me-prod-xxx-yaprak-asimov
950	138076427	xxxtentacion - vice city PROD. chriskentt & xxxtentacion	https://soundcloud.com/jahseh-onfroy/xxxtentacion-vice-city-prod
951	265089807	Innadat feat. Xxxtentacion (Prod. By Cris Dinero)	https://soundcloud.com/robbbanks/robb-xxx-innadat
952	171272313	FUCK A HOE (FEAT. BLACK SMURF)	https://soundcloud.com/g59/fuckahoe
953	507264579	02. Burberry Princess // Frozen Hell❄️( prod. 1000delay )	https://soundcloud.com/daawlajf/02-burberry-princess-frozen
954	346524027	Avoid - Lil Peep Ft. Wicca Phase Springs Eternal & Døves (prod. by smokeasac & IIVI)	https://soundcloud.com/lil_peep/lil-peep-feat-wicca-doves-avoid-eq
955	284651971	worlds away (prod. horse head)	https://soundcloud.com/lil_peep/worlds-away-prod-horse-head
956	613502982	Alexander VW⍣ng - 10200 < FULL MIXTAPE >	https://soundcloud.com/daawlajf/sets/alexander-vwng-10200-full-mixtape
957	330280012	Kin$oul - Members Only SHit w Killstation & iKabod Veins Prod By Bass Santana	https://soundcloud.com/members_only_forever_lil_peep_xxxtentacion_sad_4_gold_chains_save_that_shit_juice_wrld_lucid_dreams_moonlight_fuck_love_trippie/kin-oul-members-only-shit-w
958	322157678	Rich Brian x Keith Ape x XXXTentacion - Gospel (Prod. RONNY J)	https://soundcloud.com/richbrian/gospel
959	502653453	attitude - mess x 𝐜𝐥𝐨𝐮𝐝 (prod. 𝐜𝐥𝐨𝐮𝐝)	https://soundcloud.com/zsolt_tamas/attitude-messyhoei-x-wave-prod-wave
960	443523915	Alexanderr VWng - alexander wang	https://soundcloud.com/ladove-kralovstvo/alexanderr-vwng-alexander-wang
961	564304932	stein27💣	https://soundcloud.com/veronika-peterkov-1/sets/stein27
962	135905788	Suicide boys	https://soundcloud.com/garrett-regner/sets/suicide-boys
963	328506371	TAY-K - The Race 🏁 (Prod: S.Diesel) [@DJPHATTT Exclusive] *VIDEO IN DESCRIPTION*	https://soundcloud.com/djphat1996/tay-k-the-race-djphattt-exclusive
964	496702374	Kanye West & Lil Pump - I Love It	https://soundcloud.com/kanyewest/i-love-it-kanye-west-lil-pump
965	337262442	PTK - NEVEZMU TĚ Z KLUBU DOMU	https://soundcloud.com/icedoutptk/ptk-nevezmu-te-z-klubu-domu
966	346129710	PTK - NEVEZMU TĚ Z KLUBU DOMU 2	https://soundcloud.com/luk-korec-1/dronvesely
967	494260746	PTK - NEVEZMU TE Z KLUBU DOMU 3	https://soundcloud.com/honza-kam-r/ptk-nevezmu-te-z-klubu-domu-33
968	383203382	BEXEY & Fat Nick - Stay Alive [Prod. Mikey The Magician]	https://soundcloud.com/bexeyswan/bexey-fat-nick-stay-alive-prod-mikey-the-magician
969	324670978	2ND HAND	https://soundcloud.com/g59/2ndhand
970	365518067	angeldust w/lil peep	https://soundcloud.com/junemyst/angeldust-lil-peep
971	411471600	LIL PEEP - PRAY I DIE	https://soundcloud.com/librarysuicidemusic/lil-peep-pray-i-die
972	411471357	GHOSTEMANE - CHORONZON	https://soundcloud.com/librarysuicidemusic/ghostemane-choronzon
973	468455877	JGRXXN x GHOSTEMANE x LIL PEEP - ELEMENTAL	https://soundcloud.com/librarysuicidemusic/sets/jgrxxn-x-ghostemane-x-lil-peep
974	201621372	Tay - 40 (Feat. Caleb) (prod. by ducko micfil)	https://soundcloud.com/dynastyboys/tay-40-feat-hot-boy-caleb
975	276003622	Caleb - Ayo ( Music Video In Description )	https://soundcloud.com/dynastyboys/ayo
976	207228746	Tay - Crush (feat. xxxtentacion)	https://soundcloud.com/dynastyboys/tay-crush-feat-xxxtentacion
977	308376275	haunt u w/lil peep	https://soundcloud.com/junemyst/lil-peep-haunt-u-prod-by-mysticphonk
978	377749574	CHILD’S PLAY	https://soundcloud.com/rickybobby-slumpgod/poltergeist-prod-arnoldisdead-x-jimmy-duval
979	327807392	Catch Me Outside	https://soundcloud.com/rickybobby-slumpgod/catch-me-outside
980	488121690	tearing	https://soundcloud.com/messacnamess/tearing
981	519693465	ssb\ghostmane\xxx\kizaru\lil skies\lil peep\6 dogs\bones\killstation\t red\pharaoh\and more another	https://soundcloud.com/user-59051034/sets/new-private-playlist
982	322158470	Trippie Redd - It Takes Time [produced by: GooseTheGuru]333	https://soundcloud.com/trippie-hippie-2/trippie-redd-it-takes-time-1
983	452578407	I Kill People! ft Tadoe & Chief Keef [Produced by: Ozmusiqe] RR	https://soundcloud.com/trippie-hippie-2/i-kill-people
984	417744240	Diplo - Wish (feat. Trippie Redd)	https://soundcloud.com/diplo/diplo-wish-feat-trippie-redd-1
985	333898301	Tekashi69 - Zeta Zero 0.5 ft. Famous Dex, Schlosser & Dalyb [prod. THRAXX]	https://soundcloud.com/wayyve/tekashi69-zeta-zero-05-ft-famous-dex-schlosser-dalyb-prod-thraxx
986	458546079	GHOST (feat. Christian Rich)	https://soundcloud.com/jadensmithofficial/ghost
987	546226128	Jaden Smith - GHOST (feat. Christian Rich)	https://soundcloud.com/christianrich/sets/jaden-smith-feat-christian
988	313706560	Faygo Dreams	https://soundcloud.com/6dogsgnarly/faygo-dreams
989	396807261	Lil Peep x Ghostemane - Sleepy Hollow	https://soundcloud.com/user-877377478/lil-peep-x-ghostemane-sleepy-hollow
990	246134528	DEATHWISH (feat. Lil PEEP x GHOSTEMANE)	https://soundcloud.com/jgrxxn/jgrxxn-x-ghostemane-x-lil-peep-deathwish
991	348458012	Peep pouya ghoste	https://soundcloud.com/biggdiesel/sets/peep-pouya-ghoste
992	461270856	ACURA	https://soundcloud.com/mylifeisoverparty/acura
993	474549093	not afraid of the dark	https://soundcloud.com/mylifeisoverparty/not-afraid-of-the-dark
994	479015451	I just wanna be loved	https://soundcloud.com/mylifeisoverparty/ijustwannabeloved
995	477425511	it's okay to be sad.	https://soundcloud.com/nikolas-jovanovi/its-okay-to-be-sad
996	467799684	Drug Addicts	https://soundcloud.com/lilpump/drug-addicts
997	284651797	red drop shawty w/ kirblagoop (prod. charlie shuffler)	https://soundcloud.com/lil_peep/red-drop-shawty-w-kirblagoop-prod-charlie-shuffler
998	308610445	LiL PEEP - the pull off (ft. ghostemane) [prod. absoluteterror]	https://soundcloud.com/bootlegfrootloops/lil-peep-the-pull-off-ft-ghostmane-prod-absoluteterror
999	238591606	Words You Hear On A Sinking Ship (feat. GHOSTEMANE x Lil PEEP)	https://soundcloud.com/jgrxxn/jgrxxn-ft-ghostemane-x-lil-peep-prod-by-josheatn-x-words-you-hear-on-a-sinking-ship
1000	259551734	I spoke to the devil in miami, he said everything would be fine	https://soundcloud.com/jahseh-onfroy/i-spoke-to-the-devil-in-miami-he-said-everything-would-be-fine
1001	179418170	a message to tina belcher feat. Fifty Grand	https://soundcloud.com/jahseh-onfroy/a-message-to-tina-belcher
1002	276439526	LiL PEEP - CALIFORNIA WORLD (FT. CRAIG XEN)	https://soundcloud.com/1keith/lil-peep-california-world-ft-craig-xen-music-video
1003	316347018	Mackned - Suicide Ft. Lil Peep  (prod. Bighead)	https://soundcloud.com/z5y/mackned-suicide-ft-lil-peep-prod-bighead
1004	475847838	More Than Ever (prod. fish narc)	https://soundcloud.com/brennansavage/more-than-ever-prod-fish-narc
1005	305950200	Stein27 x Brabiček - Torro	https://soundcloud.com/texttotheculture/stein27-x-brokachu-torro
1006	433594068	BARBER - Srdce Ft. STEIN27 (prod. NAUME, ANGELOrami)	https://soundcloud.com/spryter455/barber-srdce-ft-stein27-prod-naume-angelorami
1007	564080070	stein27	https://soundcloud.com/alex-boh-89510487/sets/stein27
1008	473942646	SEEN/SKAP	https://soundcloud.com/lowkeyluisa/skapremixwavvc
1009	461503740	Trippie Redd & xxxtentacion - GHOST BUSTERS ft Quavo & Ski Mask The Slump God	https://soundcloud.com/trippie-hippie-2/ghostbusters
1010	344258104	WOLFEN27 - Rocco Panko (ft. petr adámek)	https://soundcloud.com/igothotsauceinmyswag/wolfen27-rocco-panko-ft-petr-adamek
1011	269759823	Ghostemane x TORCHFVCE x Wxlfe x Schultz - Suicidal Disciples (Prod. by PackMan)	https://soundcloud.com/torchfvce/suicidal-disciples
1012	211086252	DÆMON EP	https://soundcloud.com/ghostemane/sets/daemon-ep
1013	152042088	DOGMA EP	https://soundcloud.com/ghostemane/sets/dogma-ep
1014	164523906	Astral Kreepin [Resurrected Hitz]	https://soundcloud.com/ghostemane/sets/astral-kreepin-resurrected-hitz
1015	176019186	GHOSTEMANE - KREEP EP [Klassics Out Tha Attic]	https://soundcloud.com/ghostemane/sets/ghostemane-kreep-ep-klassics-out-tha-attic
1016	252740014	DÆMON II	https://soundcloud.com/ghostemane/sets/daemon-ii-ep
1017	335662605	GHOSTEMANE - DÆMON III [prod Nedarb]	https://soundcloud.com/ghostemane/sets/ghostemane-x-nedarb-daemon-iii
1018	517231209	BEWARE THE BOOK OF ELI	https://soundcloud.com/rickybobby-slumpgod/sets/beware-the-book-of-eli-3
1019	320123273	Xxxtentacion sad/chill songs	https://soundcloud.com/valousisrafil/sets/xxxtentacion-sad-chill-songs
1020	100249924	Members Only Vol.1!	https://soundcloud.com/brainbakerymag/sets/members-only
1021	367877726	UP LIKE AN INSOMNIAC (Freestyle)Prod. xxxtentacion & RONNY J!	https://soundcloud.com/jahseh-onfroy/up-like-an-insomniac-freestyleprod-xxxtentacion-ronny-j
1022	367877759	hate will never win	https://soundcloud.com/jahseh-onfroy/hate-will-never-win
1023	355608243	Underground/Hype Rap Music/Hip Hop | XXXTENTACION, $UICIDEBOY$, SCARLXRD, NIGHTLOVELL, 6IX9NIE,..	https://soundcloud.com/rareranger/sets/undergrxundrap
1024	446872797	ZillaKami x SosMula - SK8 HEAD (Prod. By THRAXX)	https://soundcloud.com/hikariultra/zillakami-x-sosmula-sk8-head
1025	308752464	ZillaKami x SosMula - Yukk Mouth (Prod. By THRAXX)	https://soundcloud.com/hikariultra/zillakami-x-sosmula-yukk-mouth
1026	318128008	ZillaKami x SosMula - SkateWitch (Prod. By THRAXX)	https://soundcloud.com/hikariultra/skatewitch
1027	364568741	ZillaKami x SosMula - Drop Dead (Prod. By THRAXX)	https://soundcloud.com/hikariultra/dropdead
1028	328628272	ZILLAKAMI X CAMERON AZI X $UBJECTZ - AREYOUREADYKIDS? (PROD.BY THRAXX)	https://soundcloud.com/cameronazi/areyoureadykids
1029	418039820	ZILLAKAMI X SOSMULA - 33RD BLAKK GLASS (PROD. BY THRAXX)	https://soundcloud.com/hikariultra/33rd-black-glass
1030	330437250	ZillaKami x SosMula - Shinners 13 (Prod by. THRAXX)	https://soundcloud.com/hikariultra/shinners
1031	277279935	ZILLAKAMI - HELLSING STATION	https://soundcloud.com/hikariultra/zillakami-hellsing-station-ft-tekashi69
1032	248894632	#ImSippinTeaInYoHood (Prod. RONNYJLISTENUP)	https://soundcloud.com/jahseh-onfroy/imsippinteainyohood
1033	252695233	Snow (Feat. Killstation)	https://soundcloud.com/jahseh-onfroy/snow-feat-killstation
1034	263807190	"xxxtentacion feat. $ki Mask ""The Slump God"" - R.I.P ROACH ""EAST SIDE SOULJA"" (Prod. Stain)"	https://soundcloud.com/jahseh-onfroy/xxxtentacion-feat-ki-mask-the-slump-god-rip-roach-east-side-soulja-prod-stain
1035	358311852	Badlands	https://soundcloud.com/brennansavage/sets/badlands
1036	313780942	Demolition EP	https://soundcloud.com/brennansavage/sets/demolition-ep
1037	278503604	Alive EP	https://soundcloud.com/brennansavage/sets/alive-ep
1038	427970615	LIL PEEP X DEATH PLUS - GARDEN (REMASTERED)	https://soundcloud.com/lofiprophet/sets/lil-peep-x-death-garden-remastered
1039	357288026	you can't really save me	https://soundcloud.com/guccihighwaters/you-cant-really-save-me
1040	447189807	nicholas naison - pexeso	https://soundcloud.com/wedoitforthekids/nicholas-naison-pexeso
1041	495474588	Saul - Hotel 471	https://soundcloud.com/wedoitforthekids/sets/saul-hotel-471
1042	239777850	XXXTENTACION - Look At Me! (Prod. ROJAS & Jimmy Duval)	https://soundcloud.com/rojasonthebeat/look-at-me-ft-xxxtentacion
